,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
196,Ligne 9,@Ligne9_RATP,2022-10-14T15:34:14.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 14, 2022"," En raison d'une gêne à la fermeture des portes à la station Croix-de-Chavaux (Jacques Duclos) en direction de Mairie de Montreuil, le trafic est perturbé sur la #ligne9 #RATP",⚠,1,1,3,[],https://twitter.com/Ligne9_RATP/status/1580945080277340162
197,Ligne 9,@Ligne9_RATP,2022-10-14T15:02:54.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 14, 2022"," En raison d'un malaise voyageur à Miromesnil, le trafic est perturbé sur la #ligne9 #RATP",⚠,,,,[],https://twitter.com/Ligne9_RATP/status/1580937195367858178
198,Ligne 9,@Ligne9_RATP,2022-10-14T12:54:01.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 14, 2022", Le trafic est perturbé sur l'ensemble de la #ligne9 #RATP en raison d'un incident d'exploitation.,⚠,1,,,[],https://twitter.com/Ligne9_RATP/status/1580904760622055425
199,Ligne 9,@Ligne9_RATP,2022-10-13T09:30:35.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 13, 2022", Le trafic est interrompu entre les stations Trocadéro et Porte de Saint-Cloud en raison d'un malaise voyageur. Reprise estimée du trafic vers 11h45. #Ligne9 #RATP,❌,1,,1,[],https://twitter.com/Ligne9_RATP/status/1580491179526758401
200,Ligne 9,@Ligne9_RATP,2022-10-12T16:44:33.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 12, 2022",Le trafic est perturbé sur l'ensemble de la #Ligne9 #RATP  en répercussion de divers incidents.,⚠,1,4,2,[],https://twitter.com/Ligne9_RATP/status/1580237999400288264
201,Ligne 9,@Ligne9_RATP,2022-10-10T17:54:47.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 10, 2022",Le trafic est interrompu entre  Havre-Caumartin et Oberkampf sur la #ligne9 #RATP  en conséquence de personnes sur les voies à Grands Boulevards. La reprise est estimée vers 20h00.,❌,2,1,4,[],https://twitter.com/Ligne9_RATP/status/1579530900580503553
202,Ligne 9,@Ligne9_RATP,2022-10-07T19:13:33.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 7, 2022",Le trafic est perturbé sur la ligne en raison de personnes sur les voies à Pont de Sèvres #Ligne9 #RATP,⚠,2,1,1,[],https://twitter.com/Ligne9_RATP/status/1578463557368578048
203,Ligne 9,@Ligne9_RATP,2022-10-07T12:17:33.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 7, 2022",Le trafic est interrompu entre Oberkampf et Nation et reprendra vers 14h50. Cela fait suite à un bagage oublié à Voltaire. #ligne9 #RATP,❌,1,,3,[],https://twitter.com/Ligne9_RATP/status/1578358870518468609
204,Ligne 9,@Ligne9_RATP,2022-10-05T18:49:08.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 5, 2022",Le trafic est perturbé de Pont de Sevres vers Mairie de Montreuil sur la #Ligne9 #RATP en raison de divers incidents.,⚠,1,3,1,[],https://twitter.com/Ligne9_RATP/status/1577732637128638468
205,Ligne 9,@Ligne9_RATP,2022-10-01T15:44:00.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 1, 2022"," En répercussion de personnes sur les voies à la station Grands Boulevards, le trafic est perturbé sur l’ensemble de la #Ligne9 #RATP",⚠,1,2,5,[],https://twitter.com/Ligne9_RATP/status/1576236494729117696
206,Ligne 9,@Ligne9_RATP,2022-09-29T12:00:08.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 29, 2022","En raison d'une panne de signalisation à Porte de Saint-Cloud, le trafic est perturbé sur l'ensemble de la #ligne9. #RATP",⚠,1,1,1,[],https://twitter.com/Ligne9_RATP/status/1575455382503395328
207,Ligne 9,@Ligne9_RATP,2022-09-28T20:22:34.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 28, 2022", Le trafic est interrompu entre Mairie de Montreuil et Nation en raison d'un incident voyageur. Reprise estimée du trafic vers 23h30. #Ligne9 #RATP,❌,1,3,2,[],https://twitter.com/Ligne9_RATP/status/1575219437086572544
208,Ligne 9,@Ligne9_RATP,2022-09-28T04:47:21.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 28, 2022","En raison d'une panne de signalisation, le trafic est perturbé de Porte de Montreuil vers Pont de Sevres. #ligne9. #RATP",⚠,2,1,6,[],https://twitter.com/Ligne9_RATP/status/1574984082005655553
209,Ligne 9,@Ligne9_RATP,2022-09-25T16:45:08.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 25, 2022"," En raison de personnes sur les voies à la station porte de Montreuil, le trafic est interrompu entre Nation et porte de Montreuil. La reprise est estimée vers 19h15 .#Ligne9 #RATP",❌,1,1,,[],https://twitter.com/Ligne9_RATP/status/1574077555778330625
210,Ligne 9,@Ligne9_RATP,2022-09-25T15:29:45.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 25, 2022",Malaise voyageur. Une rame stationne à St Ambroise en direction de Pont de Sèvres #ligne9 #ratp,⚠,1,,3,[],https://twitter.com/Ligne9_RATP/status/1574058581904826369
211,Ligne 9,@Ligne9_RATP,2022-09-25T10:34:41.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 25, 2022", En répercussion d'un incident d'exploitation le trafic est perturbé sur l'ensemble de la #ligne9 #ratp,⚠,1,,,[],https://twitter.com/Ligne9_RATP/status/1573984327804887040
212,Ligne 9,@Ligne9_RATP,2022-09-24T15:05:39.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 24, 2022",Personne sur les voies. Le trafic est interrompu entre Nation et Mairie de Montreuil. La reprise est estimée à 17h30 #ligne9 #ratp,❌,1,2,1,[],https://twitter.com/Ligne9_RATP/status/1573690131223027712
213,Ligne 9,@Ligne9_RATP,2022-09-23T07:44:27.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 23, 2022",Panne signalisation. Le trafic est perturbé sur l'ensemble de la #ligne9 #ratp,⚠,8,3,6,[],https://twitter.com/Ligne9_RATP/status/1573216712715128833
214,Ligne 9,@Ligne9_RATP,2022-09-22T08:13:57.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 22, 2022", Panne de signalisation.  Le trafic est perturbé de Miromesnil vers de Pont de Sèvres #ligne9 #ratp,⚠,1,,2,[],https://twitter.com/Ligne9_RATP/status/1572861746624200707
215,Ligne 9,@Ligne9_RATP,2022-09-22T07:13:47.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 22, 2022", Affluence voyageur. Le trafic est perturbé de Havre – Caumartin vers Pont de Sèvres. #ligne9 #ratp,⚠,4,4,1,[],https://twitter.com/Ligne9_RATP/status/1572846604389941248
216,Ligne 9,@Ligne9_RATP,2022-09-21T18:13:50.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 21, 2022", Une rame stationne à Pont de Sèvres en raison d'un bagage oublié #Ligne9 #RATP,⚠,1,,1,[],https://twitter.com/Ligne9_RATP/status/1572650323914756096
217,Ligne 9,@Ligne9_RATP,2022-09-19T17:38:01.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 19, 2022", Le trafic est interrompu entre Nation et Mairie de Montreuil en raison d'un bagage oublié. Reprise estimée du trafic vers 20h30 #Ligne9 #RATP,❌,4,3,4,"['https://pbs.twimg.com/media/FdCRwKuWAAkSanD?format=webp&name=large', 'https://pbs.twimg.com/media/FdCRwX-XkAUVplZ?format=webp&name=large']",https://twitter.com/Ligne9_RATP/status/1571916533701709825
218,Ligne 9,@Ligne9_RATP,2022-09-16T06:33:57.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 16, 2022",le trafic est perturbé sur l'ensemble de la ligne en raison d'un incident technique à Mairie de Montreuil. #ligne9 #RATP,⚠,1,,6,[],https://twitter.com/Ligne9_RATP/status/1570662252826529793
219,Ligne 9,@Ligne9_RATP,2022-09-15T09:34:36.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 15, 2022","En raison d'un bagage oublié, une rame stationne à Pont de Sèvre en direction de Mairie de Montreuil. #ligne9 #RATP",⚠,1,,1,[],https://twitter.com/Ligne9_RATP/status/1570345329815621632
220,Ligne 9,@Ligne9_RATP,2022-09-09T17:16:23.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 9, 2022", Incident technique . Le trafic est perturbé sur l'ensemble de la #ligne9 #ratp,⚠,1,,4,[],https://twitter.com/Ligne9_RATP/status/1568287211845570566
221,Ligne 9,@Ligne9_RATP,2022-09-09T14:58:49.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 9, 2022",Personnes sur les voies  à Miromesnil ;  Le trafic est perturbé sur l'ensemble de la ligne #ligne9 #ratp,⚠,1,,,[],https://twitter.com/Ligne9_RATP/status/1568252591947288576
222,Ligne 9,@Ligne9_RATP,2022-09-08T14:43:01.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 8, 2022", Le trafic est interrompu entre Mairie de Montreuil et Porte de Montreuil en raison d'un bagage oublié. Reprise estimée du trafic vers 17h00. #Ligne9 #RATP,❌,2,,,[],https://twitter.com/Ligne9_RATP/status/1567886228061655042
223,Ligne 9,@Ligne9_RATP,2022-09-08T13:57:26.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 8, 2022", Le trafic est perturbé de Mairie de Montreuil en direction de Pont de Sèvres en raison d'un bagage oublié #Ligne9 #RATP,⚠,1,,2,[],https://twitter.com/Ligne9_RATP/status/1567874755381940225
224,Ligne 9,@Ligne9_RATP,2022-11-29T16:13:50.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 29, 2022",le trafic est interrompu entre Franklin D. Roosevelt et Oberkampf et reprendra vers 17h40. Cela fait suite à des personnes sur les voies. #ligne9 #RATP,❌,7,7,12,[],https://twitter.com/Ligne9_RATP/status/1597624888751259651
225,Ligne 9,@Ligne9_RATP,2022-11-26T10:42:09.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 26, 2022",Le trafic est interrompu entre Trocadéro et Havre-Caumartin sur la #Ligne9 #RATP en raison d'un incident affectant les voies. La reprise est estimée vers 11h50.,❌,4,,3,[],https://twitter.com/Ligne9_RATP/status/1596454255115702272
226,Ligne 9,@Ligne9_RATP,2022-11-26T06:23:09.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 26, 2022", la rame stationne à Grands Boulevards en direction de Mairie de Montreuil sur la #Ligne9 #RATP en raison d'un malaise voyageur à Grands Boulevards.,⚠,1,,1,[],https://twitter.com/Ligne9_RATP/status/1596389073199009792
227,Ligne 9,@Ligne9_RATP,2022-11-25T17:53:10.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 25, 2022", Divers incidents. Le trafic est perturbé sur l'ensemble de la #ligne9 #RATP,⚠,8,,4,[],https://twitter.com/Ligne9_RATP/status/1596200335885979649
228,Ligne 9,@Ligne9_RATP,2022-11-25T15:54:44.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 25, 2022", le trafic est interrompu entre Pont de Sèvres et Trocadéro et reprendra vers 17h30. Cela fait suite à un bagage oublié. #Ligne9 #RATP,❌,3,5,3,[],https://twitter.com/Ligne9_RATP/status/1596170528808648707
229,Ligne 9,@Ligne9_RATP,2022-11-25T09:35:26.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 25, 2022", Personne sur les voies à Pont de Sèvres. Un train stationne. #LIGNE9 #RATP,⚠,1,2,1,[],https://twitter.com/Ligne9_RATP/status/1596075075765092352
230,Ligne 9,@Ligne9_RATP,2022-11-25T08:19:28.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 25, 2022",Malaise voyageur . Le trafic est perturbé de Chaussée d'Antin en direction de Pont de Sèvres. #LIGNE9 #RATP,⚠,2,1,4,[],https://twitter.com/Ligne9_RATP/status/1596055960107503616
231,Ligne 9,@Ligne9_RATP,2022-11-24T17:29:59.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 24, 2022"," En répercussion d’un malaise voyageur à la station Bonne nouvelle, le trafic est perturbé sur l’ensemble de la #Ligne9 #RATP",⚠,1,1,1,[],https://twitter.com/Ligne9_RATP/status/1595832112149540865
232,Ligne 9,@Ligne9_RATP,2022-11-24T07:41:39.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 24, 2022", Malaise voyageur. Le trafic est perturbé sur l'ensemble de la #ligne9 #ratp,⚠,1,1,6,[],https://twitter.com/Ligne9_RATP/status/1595684055030300673
233,Ligne 9,@Ligne9_RATP,2022-11-23T12:43:42.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 23, 2022","En répercussion d'un incident d'exploitation à la station Porte de Montreuil, le trafic est perturbé sur l’ensemble de la #Ligne9 #RATP",⚠,1,2,,[],https://twitter.com/Ligne9_RATP/status/1595397679504392197
234,Ligne 9,@Ligne9_RATP,2022-11-22T18:24:17.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 22, 2022",Le trafic est perturbé sur l'ensemble de la #Ligne9 #RATP en répercussion d'un obstacle sur la voie à Trocadéro en direction de Mairie de Montreuil.,⚠,4,,3,[],https://twitter.com/Ligne9_RATP/status/1595121001188265992
235,Ligne 9,@Ligne9_RATP,2022-11-22T14:31:28.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 22, 2022",Le trafic est perturbé sur l'ensemble de la #Ligne9 #RATP en répercussion d'un malaise voyageur à Chaussée-d'Antin.,⚠,2,,,[],https://twitter.com/Ligne9_RATP/status/1595062411983454211
236,Ligne 9,@Ligne9_RATP,2022-11-22T09:19:37.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 22, 2022",Incident technique à Pont de Sèvres. Le trafic est perturbé sur l'ensemble de la #ligne9 #ratp,⚠,3,4,3,[],https://twitter.com/Ligne9_RATP/status/1594983930352267265
237,Ligne 9,@Ligne9_RATP,2022-11-22T04:46:11.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 22, 2022",Intervention des services techniques. Une rame stationne à Porte de Montreuil en direction de Pont de Sèvres #ligne9 #ratp,⚠,4,1,1,[],https://twitter.com/Ligne9_RATP/status/1594915121394221056
238,Ligne 9,@Ligne9_RATP,2022-11-20T16:23:49.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 20, 2022", Une rame stationne à Robespierre en direction de Mairie de Montreuil en raison d'un malaise voyageur #Ligne9 #RATP,⚠,1,,3,[],https://twitter.com/Ligne9_RATP/status/1594365910525034497
239,Ligne 9,@Ligne9_RATP,2022-11-20T11:39:40.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 20, 2022"," En raison d'un incident d'exploitation, une rame stationne à Trocadéro sur la #Ligne9 #RATP",⚠,3,,3,[],https://twitter.com/Ligne9_RATP/status/1594294402779865088
240,Ligne 9,@Ligne9_RATP,2022-11-19T20:20:54.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 19, 2022", Le trafic est interrompu entre Michel-Ange Auteuil et Franklin D. Roosevelt en raison de personnes sur les voies à Iena. Reprise estimée du trafic vers 21h45 #Ligne9 #RATP,❌,1,1,3,[],https://twitter.com/Ligne9_RATP/status/1594063185912516608
241,Ligne 9,@Ligne9_RATP,2022-11-19T04:54:36.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 19, 2022",Le trafic est perturbé de Pont de Sèvres vers Mairie de Montreuil sur la #Ligne9 en raison d'une panne de signalisation #RATP,⚠,1,,3,[],https://twitter.com/Ligne9_RATP/status/1593830073660211201
242,Ligne 9,@Ligne9_RATP,2022-11-17T18:47:50.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 17, 2022", le trafic est perturbé sur l'ensemble de la #ligne9 en raison d'une altercation entre voyageurs à Nation. #RATP,⚠,1,7,5,[],https://twitter.com/Ligne9_RATP/status/1593314991381233667
243,Ligne 9,@Ligne9_RATP,2022-11-16T19:25:27.000Z,"Ligne 9
@Ligne9_RATP
·
Nov 16, 2022","en raison de Personnes sur les voies, le trafic est interrompu entre les stations Chaussee d'Antin (La Fayette) et Republique sur la #ligne9. Reprise estimée à 20h50. #RATP",❌,1,,4,[],https://twitter.com/Ligne9_RATP/status/1592962066515566594
