,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
10,Ligne 9,@Ligne9_RATP,2018-01-21T04:49:00.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 21, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/954938858067648512
11,Ligne 9,@Ligne9_RATP,2018-01-21T04:46:59.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 21, 2018","05:42, le trafic reprend progressivement (Personnes sur les voies) #RATP #Ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/954938350460338178
12,Ligne 9,@Ligne9_RATP,2018-01-17T10:15:40.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 17, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP.,,1,,1,[],https://twitter.com/Ligne9_RATP/status/953571516632924160
13,Ligne 9,@Ligne9_RATP,2018-01-17T05:45:11.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 17, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/953503447373971456
14,Ligne 9,@Ligne9_RATP,2018-01-13T05:18:08.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 13, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,1,[],https://twitter.com/Ligne9_RATP/status/952047085720887297
15,Ligne 9,@Ligne9_RATP,2018-01-11T15:05:08.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 11, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,1,1,[],https://twitter.com/Ligne9_RATP/status/951470036245413889
16,Ligne 9,@Ligne9_RATP,2018-01-10T08:57:28.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 10, 2018",Incident terminé (malaise voyageur). Le trafic est rétabli sur l'ensemble de la ligne. #RATP #Ligne9,,,,,[],https://twitter.com/Ligne9_RATP/status/951015122172043264
17,Ligne 9,@Ligne9_RATP,2018-01-09T22:52:08.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 9, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/950862782555095040
18,Ligne 9,@Ligne9_RATP,2018-01-09T22:48:07.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 9, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé,,,,,[],https://twitter.com/Ligne9_RATP/status/950861771211976706
19,Ligne 9,@Ligne9_RATP,2018-01-05T16:25:11.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 5, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/949315852859592704
20,Ligne 9,@Ligne9_RATP,2018-01-05T16:07:08.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 5, 2018","17:04, le trafic reprend progressivement entre F. Roosevelt et Chaussee d'Antin (La Fayette) (voyageur sur la voie) #RATP #Ligne9",,1,1,,[],https://twitter.com/Ligne9_RATP/status/949311310487015424
21,Ligne 9,@Ligne9_RATP,2018-01-03T06:59:08.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 3, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,1,,,[],https://twitter.com/Ligne9_RATP/status/948448627965546496
22,Ligne 9,@Ligne9_RATP,2018-01-02T17:26:07.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 2, 2018",Incident terminé.Retour à un trafic normal sur l'ensemble de la #Ligne9 #RATP,,,,1,[],https://twitter.com/Ligne9_RATP/status/948244023071989762
23,Ligne 9,@Ligne9_RATP,2018-01-02T11:24:06.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 2, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/948152921363046400
24,Ligne 9,@Ligne9_RATP,2018-01-02T11:11:08.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 2, 2018","12:09, le trafic reprend progressivement (panne électrique) #RATP #Ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/948149656932028417
25,Ligne 9,@Ligne9_RATP,2018-01-01T01:46:17.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 1, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/947645120278683649
26,Ligne 9,@Ligne9_RATP,2018-01-01T01:22:11.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 1, 2018","Incident terminé (personne sur les voies), retour à un trafic régulier sur l'ensemble de la ligne. 
#RATP #Ligne9",,,,1,[],https://twitter.com/Ligne9_RATP/status/947639053750501376
27,Ligne 9,@Ligne9_RATP,2018-04-09T23:06:27.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 10, 2018","01:05, le trafic est rétabli sur la ligne (difficultés d'exploitation)  #RATP #ligne9",,,2,1,[],https://twitter.com/Ligne9_RATP/status/983481295782236161
28,Ligne 9,@Ligne9_RATP,2018-04-09T21:08:27.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 9, 2018","23:07, le trafic est rétabli sur la ligne (panne de signalisation)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/983451596939030528
29,Ligne 9,@Ligne9_RATP,2018-04-09T18:19:26.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 9, 2018","20:17, le trafic est rétabli sur la ligne (panne de signalisation)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/983409066268614656
30,Ligne 9,@Ligne9_RATP,2018-04-09T11:14:27.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 9, 2018","13:13, le trafic est rétabli sur la ligne (panne de signalisation)  #RATP #ligne9",,,2,2,[],https://twitter.com/Ligne9_RATP/status/983302113185992705
31,Ligne 9,@Ligne9_RATP,2018-04-09T07:53:28.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 9, 2018","09:52, le trafic est rétabli sur la ligne (bagage oublié)  #RATP #ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/983251534128480256
32,Ligne 9,@Ligne9_RATP,2018-04-09T07:37:28.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 9, 2018","09:36, le trafic reprend progressivement sur la ligne (bagage oublié)  #RATP #ligne9",,,3,,[],https://twitter.com/Ligne9_RATP/status/983247507433148416
33,Ligne 9,@Ligne9_RATP,2018-04-05T14:30:28.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 5, 2018","16:28, le trafic est rétabli sur la ligne (incident d'exploitation)  #RATP #ligne9",,2,2,1,[],https://twitter.com/Ligne9_RATP/status/981901890970583040
34,Ligne 9,@Ligne9_RATP,2018-04-05T14:30:02.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 5, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,1,,,[],https://twitter.com/Ligne9_RATP/status/981901781264461825
35,Ligne 9,@Ligne9_RATP,2018-04-02T21:49:28.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 2, 2018","23:47, le trafic est rétabli sur la ligne (accident grave de personne)  #RATP #ligne9",,,3,2,[],https://twitter.com/Ligne9_RATP/status/980925207589376005
36,Ligne 9,@Ligne9_RATP,2018-04-02T21:32:29.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 2, 2018","23:30, le trafic reprend progressivement entre Pte de St-Cloud et Trocadero (accident grave de personne)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/980920933786451968
37,Ligne 9,@Ligne9_RATP,2018-04-02T15:54:27.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 2, 2018","17:53, le trafic est rétabli sur la ligne (incident voie)  #RATP #ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/980835863637692417
38,Ligne 9,@Ligne9_RATP,2018-03-31T23:23:27.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 1, 2018","01:22, le trafic est rétabli sur la ligne (bagage oublié)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/980224082607304705
39,Ligne 9,@Ligne9_RATP,2018-03-31T22:33:27.000Z,"Ligne 9
@Ligne9_RATP
·
Apr 1, 2018","00:32, le trafic est rétabli sur la ligne (bagage oublié)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/980211499187757056
40,Ligne 9,@Ligne9_RATP,2018-03-30T17:35:28.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 30, 2018","19:33, le trafic est rétabli sur la ligne (incident d'exploitation)  #RATP #ligne9",,1,,,[],https://twitter.com/Ligne9_RATP/status/979774120886984705
41,Ligne 9,@Ligne9_RATP,2018-03-30T11:56:27.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 30, 2018","13:54, le trafic est rétabli sur la ligne (Personnes sur les voies)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/979688805933502464
42,Ligne 9,@Ligne9_RATP,2018-03-30T11:41:34.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 30, 2018","13:40, le trafic reprend progressivement sur la ligne (Personnes sur les voies)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/979685061271441408
43,Ligne 9,@Ligne9_RATP,2018-03-29T08:14:36.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 29, 2018","10:13, le trafic est rétabli sur la ligne (panne de signalisation)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/979270584726118401
44,Ligne 9,@Ligne9_RATP,2018-03-25T19:01:43.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 25, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/977983888780943360
45,Ligne 9,@Ligne9_RATP,2018-03-23T19:36:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 23, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,1,,,[],https://twitter.com/Ligne9_RATP/status/977267925194366977
46,Ligne 9,@Ligne9_RATP,2018-03-15T19:33:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 15, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,1,[],https://twitter.com/Ligne9_RATP/status/974368064505606144
47,Ligne 9,@Ligne9_RATP,2018-03-14T12:53:37.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé (malaise voyageur),,,1,,[],https://twitter.com/Ligne9_RATP/status/973904985493856257
48,Ligne 9,@Ligne9_RATP,2018-03-14T11:39:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","12:37, le trafic reprend progressivement (malaise voyageur) #RATP #Ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/973886391317876736
49,Ligne 9,@Ligne9_RATP,2018-03-14T11:37:13.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018",Le trafic reprend progressivement sur l'ensemble de la #Ligne9 #RATP Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/973885760737865728
50,Ligne 9,@Ligne9_RATP,2018-03-14T09:34:39.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé,,2,,,[],https://twitter.com/Ligne9_RATP/status/973854915452981248
51,Ligne 9,@Ligne9_RATP,2018-03-14T06:13:45.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,4,2,,[],https://twitter.com/Ligne9_RATP/status/973804356255539202
52,Ligne 9,@Ligne9_RATP,2018-03-14T05:21:06.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","Le trafic reprend progressivement, mais reste perturbé sur l'ensemble de la #Ligne9 #RATP",,1,1,2,[],https://twitter.com/Ligne9_RATP/status/973791104901447681
53,Ligne 9,@Ligne9_RATP,2018-03-14T05:20:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","06:19, le trafic reprend progressivement (panne électrique) #RATP #Ligne9",,,1,2,[],https://twitter.com/Ligne9_RATP/status/973791012886925312
54,Ligne 9,@Ligne9_RATP,2018-03-11T13:26:55.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 11, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,1,,,[],https://twitter.com/Ligne9_RATP/status/972826201139089413
55,Ligne 9,@Ligne9_RATP,2018-03-09T18:39:24.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 9, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/972180064845561856
56,Ligne 9,@Ligne9_RATP,2018-03-09T05:01:45.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 9, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,1,[],https://twitter.com/Ligne9_RATP/status/971974295755751424
57,Ligne 9,@Ligne9_RATP,2018-03-07T09:19:10.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 7, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/971314301893070848
58,Ligne 9,@Ligne9_RATP,2018-03-06T11:22:59.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 6, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé,,,,,[],https://twitter.com/Ligne9_RATP/status/970983074069704705
59,Ligne 9,@Ligne9_RATP,2018-03-06T07:42:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 6, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,1,,1,[],https://twitter.com/Ligne9_RATP/status/970927645696372736
60,Ligne 9,@Ligne9_RATP,2018-03-06T05:40:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 6, 2018","06:39, le trafic reprend progressivement entre Havre Caum. et Oberkampf (bagage oublié) #RATP #Ligne9",,,1,3,[],https://twitter.com/Ligne9_RATP/status/970896944221577216
61,Ligne 9,@Ligne9_RATP,2018-03-03T23:14:45.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 4, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. L'incident est terminé.,,,,1,[],https://twitter.com/Ligne9_RATP/status/970075033589698560
62,Ligne 9,@Ligne9_RATP,2018-03-03T17:37:07.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 3, 2018","(Personnes sur les voies) Incident terminé, retour à un trafic régulier sur l'ensemble de la ligne #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/969990062569066496
63,Ligne 9,@Ligne9_RATP,2018-03-03T12:24:00.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 3, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,1,1,[],https://twitter.com/Ligne9_RATP/status/969911263986946049
64,Ligne 9,@Ligne9_RATP,2018-03-03T12:13:59.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 3, 2018",Incident terminé (incident technique à Pont de Sèvres). Retour à un trafic normal sur l'ensemble de la #Ligne9 #RATP,,,1,1,[],https://twitter.com/Ligne9_RATP/status/969908746284666880
65,Ligne 9,@Ligne9_RATP,2018-03-02T18:07:49.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 2, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. L'incident est terminé,,,,1,[],https://twitter.com/Ligne9_RATP/status/969635401114759168
66,Ligne 9,@Ligne9_RATP,2018-02-28T08:54:22.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 28, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. L'incident est terminé,,1,,,[],https://twitter.com/Ligne9_RATP/status/968771346611232768
67,Ligne 9,@Ligne9_RATP,2018-02-28T07:42:36.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 28, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé,,,,,[],https://twitter.com/Ligne9_RATP/status/968753284923215874
68,Ligne 9,@Ligne9_RATP,2018-02-28T07:08:45.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 28, 2018","08:06, le trafic reprend progressivement (incident d'exploitation) #RATP #Ligne9",,,2,1,[],https://twitter.com/Ligne9_RATP/status/968744767768145921
69,Ligne 9,@Ligne9_RATP,2018-02-27T22:17:45.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 27, 2018",Retour à un trafic régulier sur l'ensemble de la #Ligne9 #RATP. Incident terminé.,,,,,[],https://twitter.com/Ligne9_RATP/status/968611138291236864
70,Ligne 9,@Ligne9_RATP,2018-05-26T08:15:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 26, 2018","10:14, le trafic est rétabli sur la ligne (incident voie)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/1000289305284276224
71,Ligne 9,@Ligne9_RATP,2018-05-26T07:40:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 26, 2018","09:39, le trafic reprend progressivement sur la ligne (incident voie)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/1000280493638766593
72,Ligne 9,@Ligne9_RATP,2018-05-25T17:30:27.000Z,"Ligne 9
@Ligne9_RATP
·
May 25, 2018","19:29, le trafic est rétabli sur la ligne (incident voyageur)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/1000066580569522176
73,Ligne 9,@Ligne9_RATP,2018-05-25T12:28:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 25, 2018","14:26, le trafic est rétabli sur la ligne (malaise voyageur)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/999990587037290497
74,Ligne 9,@Ligne9_RATP,2018-05-25T12:16:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 25, 2018","14:15, le trafic reprend progressivement sur la ligne (malaise voyageur)  #RATP #ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/999987560792428545
75,Ligne 9,@Ligne9_RATP,2018-05-24T19:32:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 24, 2018","21:30, le trafic est rétabli sur la ligne (malaise voyageur)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/999734900793192448
76,Ligne 9,@Ligne9_RATP,2018-05-24T19:12:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 24, 2018","21:11, le trafic reprend progressivement sur la ligne (malaise voyageur)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/999729866001059840
77,Ligne 9,@Ligne9_RATP,2018-05-22T20:53:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 22, 2018","22:52, le trafic reprend progressivement entre Pont de Sevres et Pte de St-Cloud (malaise voyageur)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/999030508171550720
78,Ligne 9,@Ligne9_RATP,2018-05-22T17:55:30.000Z,"Ligne 9
@Ligne9_RATP
·
May 22, 2018","19:54, le trafic est rétabli sur la ligne (inondation)  #RATP #ligne9",,1,2,3,[],https://twitter.com/Ligne9_RATP/status/998985720378347525
79,Ligne 9,@Ligne9_RATP,2018-05-22T16:40:33.000Z,"Ligne 9
@Ligne9_RATP
·
May 22, 2018","18:40, le trafic reprend progressivement sur la ligne (inondation)  #RATP #ligne9",,,2,3,[],https://twitter.com/Ligne9_RATP/status/998966859092430848
80,Ligne 9,@Ligne9_RATP,2018-05-22T16:38:30.000Z,"Ligne 9
@Ligne9_RATP
·
May 22, 2018","18:37, le trafic reprend progressivement sur la ligne. Reprise estimée à 20:00. (inondation)  #RATP #ligne9",,,2,2,[],https://twitter.com/Ligne9_RATP/status/998966341234196481
81,Ligne 9,@Ligne9_RATP,2018-05-22T16:23:32.000Z,"Ligne 9
@Ligne9_RATP
·
May 22, 2018",[infiltration] Sur la #ligne9 #RATP le trafic reprend mais les trains ne marquent pas l'arrêt aux stations Alma Marceau et Franklin D.Roosevelt n'est pas marqué. Nous vous tenons informés dès que possible sur l'heure de desserte de ces deux stations.,,2,2,3,[],https://twitter.com/Ligne9_RATP/status/998962576770977792
82,Ligne 9,@Ligne9_RATP,2018-05-21T06:00:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 21, 2018","07:59, le trafic est rétabli entre Republique et Strasbourg-St-Denis (mesure de sécurité)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/998443388461633536
83,Ligne 9,@Ligne9_RATP,2018-05-18T12:53:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 18, 2018","14:52, le trafic est rétabli sur la ligne (incident d'exploitation)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/997460159499853824
84,Ligne 9,@Ligne9_RATP,2018-05-16T14:30:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 16, 2018","16:29, le trafic est rétabli sur la ligne (divers incidents)  #RATP #ligne9",,,1,2,[],https://twitter.com/Ligne9_RATP/status/996759796580864000
85,Ligne 9,@Ligne9_RATP,2018-05-11T08:16:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 11, 2018","10:14, le trafic est rétabli sur la ligne (Personnes sur les voies)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/994853737779859456
86,Ligne 9,@Ligne9_RATP,2018-05-11T07:56:26.000Z,"Ligne 9
@Ligne9_RATP
·
May 11, 2018","09:55, le trafic reprend progressivement sur la ligne (Personnes sur les voies)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/994848694586494977
87,Ligne 9,@Ligne9_RATP,2018-05-10T04:30:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 10, 2018","06:28, le trafic est rétabli sur la ligne (fin tardive de chantier)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/994434474229329920
88,Ligne 9,@Ligne9_RATP,2018-05-10T04:15:27.000Z,"Ligne 9
@Ligne9_RATP
·
May 10, 2018","06:14, le trafic reprend progressivement sur la ligne (fin tardive de chantier)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/994430693588467712
89,Ligne 9,@Ligne9_RATP,2018-05-09T12:05:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 9, 2018","14:04, le trafic est rétabli sur la ligne (bagage oublié)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/994186593014616064
90,Ligne 9,@Ligne9_RATP,2018-05-09T11:37:27.000Z,"Ligne 9
@Ligne9_RATP
·
May 9, 2018","13:36, le trafic reprend progressivement sur la ligne (bagage oublié)  #RATP #ligne9",,,2,1,[],https://twitter.com/Ligne9_RATP/status/994179539952656384
91,Ligne 9,@Ligne9_RATP,2018-05-07T08:26:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 7, 2018","10:25, le trafic est rétabli sur la ligne (incident voie)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/993406705986949121
92,Ligne 9,@Ligne9_RATP,2018-05-03T12:27:28.000Z,"Ligne 9
@Ligne9_RATP
·
May 3, 2018","14:26, le trafic est rétabli sur la ligne (Personnes sur les voies)  #RATP #ligne9",,,2,1,[],https://twitter.com/Ligne9_RATP/status/992017799861194752
93,Ligne 9,@Ligne9_RATP,2018-05-03T12:09:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 3, 2018","14:08, le trafic reprend progressivement sur la ligne (Personnes sur les voies)  #RATP #ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/992013270906212353
94,Ligne 9,@Ligne9_RATP,2018-05-03T10:58:29.000Z,"Ligne 9
@Ligne9_RATP
·
May 3, 2018","12:57, le trafic est rétabli sur la ligne (incident technique)  #RATP #ligne9",,,1,1,[],https://twitter.com/Ligne9_RATP/status/991995404744052737
95,Ligne 9,@Ligne9_RATP,2018-05-03T09:58:30.000Z,"Ligne 9
@Ligne9_RATP
·
May 3, 2018","11:57, le trafic est rétabli sur la ligne (panne de signalisation)  #RATP #ligne9",,,1,3,[],https://twitter.com/Ligne9_RATP/status/991980308609273857
