,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
20,Ligne 9,@Ligne9_RATP,2018-03-15T07:02:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 15, 2018","08:00, le trafic est perturbé entre Trocadero et Pont de Sevres (incident technique) #RATP #Ligne9",,4,6,1,[],https://twitter.com/Ligne9_RATP/status/974179069800706048
21,Ligne 9,@Ligne9_RATP,2018-03-15T06:00:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 15, 2018","06:57, le trafic est perturbé entre Pte de St-Cloud et Trocadero (incident technique) #RATP #Ligne9",,,3,1,[],https://twitter.com/Ligne9_RATP/status/974163466574548992
22,Ligne 9,@Ligne9_RATP,2018-03-14T11:57:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","12:56, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/973890921090691074
23,Ligne 9,@Ligne9_RATP,2018-03-14T11:20:45.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","12:19, le trafic est interrompu entre Pte de St-Cloud et Pont de Sevres. Reprise estimée à 12:30. (malaise voyageur) #RATP #Ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/973881615188406272
24,Ligne 9,@Ligne9_RATP,2018-03-14T11:18:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","12:15, la rame stationne à Pte de St-Cloud en dir. de Pont de Sevres (malaise voyageur) #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/973881106373251072
25,Ligne 9,@Ligne9_RATP,2018-03-14T09:04:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","10:02, le trafic est perturbé sur la ligne (panne de signalisation) #RATP #Ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/973847383938424832
26,Ligne 9,@Ligne9_RATP,2018-03-14T08:53:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","09:50, le trafic est perturbé de Pont de Sevres vers Mairie Montreuil (panne de signalisation) #RATP #Ligne9",,2,1,1,[],https://twitter.com/Ligne9_RATP/status/973844615324454912
27,Ligne 9,@Ligne9_RATP,2018-03-14T05:48:44.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","06:47, le trafic est perturbé sur la ligne (panne électrique) #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/973798059300872194
28,Ligne 9,@Ligne9_RATP,2018-03-14T05:14:20.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","Suite à un incident d'exploitation à République, le trafic est interrompu entre Havre Co et Oberkampf sur la #Ligne9 #RATP.Reprise estimée du trafic vers 06h30.",,,1,2,[],https://twitter.com/Ligne9_RATP/status/973789401267539972
29,Ligne 9,@Ligne9_RATP,2018-03-14T04:39:45.000Z,"Ligne 9
@Ligne9_RATP
·
Mar 14, 2018","05:37, le trafic est interrompu entre Havre Caum. et Oberkampf. Reprise estimée à 06:30. (panne électrique) #RATP #Ligne9",,1,2,2,[],https://twitter.com/Ligne9_RATP/status/973780700133494784
