,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
189,Ligne 9,@Ligne9_RATP,2020-12-27T07:16:12.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 27, 2020",[  Bagage oublié à Robespierre] 8h15 : le trafic est interrompu entre Porte de Montreuil et Mairie de Montreuil. Reprise estimée à 8h40  #Ligne9 #RATP,❌,1.0,1.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1343093306536976385
190,Ligne 9,@Ligne9_RATP,2020-12-24T14:01:04.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 24, 2020",[ Incident voyageur] 15:00 Le trafic est perturbé sur l’ensemble de la #Ligne9 #RATP,⚠,1.0,,,[],https://twitter.com/Ligne9_RATP/status/1342108033086849026
191,Ligne 9,@Ligne9_RATP,2020-12-22T17:07:51.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 22, 2020",[  Personnes sur les voies] 18h06 : le trafic est interrompu entre Havre Caumartin et Obercampf. La reprise du trafic est estimée vers 18h10. #Ligne9 #RATP,❌,,2.0,,[],https://twitter.com/Ligne9_RATP/status/1341430261314105344
192,Ligne 9,@Ligne9_RATP,2020-12-21T23:11:14.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 22, 2020",[ Personnes sur les voies] 00h10. Le trafic est interrompu entre les stations Chaussée d'Antin (La Fayette) et Oberkampf. La reprise du trafic est estimée vers 00h10. #ligne9 #RATP.,❌,1.0,1.0,,[],https://twitter.com/Ligne9_RATP/status/1341159322085171200
193,Ligne 9,@Ligne9_RATP,2020-12-18T15:26:32.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 18, 2020",[ Personnes sur les voies à Franklin D. Roosevelt] 16h25 :  Le trafic est interrompu entre les stations Trocadéro et Franklin D. Roosevelt. La reprise du trafic est estimée du trafic vers 17h00 #ligne9 #RATP,❌,1.0,1.0,,[],https://twitter.com/Ligne9_RATP/status/1339955214242201602
194,Ligne 9,@Ligne9_RATP,2020-12-18T06:09:38.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 18, 2020",[ Train en panne] 07h08 : Une rame stationne à Croix de Chavaux en direction de Mairie de Montreuil. #ligne9 #RATP,⚠,1.0,,2.0,[],https://twitter.com/Ligne9_RATP/status/1339815064921137155
195,Ligne 9,@Ligne9_RATP,2020-12-17T15:50:45.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 17, 2020",[ Incident voyageur] 16h50 : Une rame stationne à Voltaire en direction de Pont de Sèvres. #Ligne9 #RATP,⚠,1.0,3.0,,[],https://twitter.com/Ligne9_RATP/status/1339598918917582853
196,Ligne 9,@Ligne9_RATP,2020-12-17T13:49:33.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 17, 2020","[  Malaise voyageur sur Jasmin] 14h48 Une rame stationne à la station Jasmin en direction de Pont de Sèvres, #Ligne9 #RATP",⚠,,,1.0,[],https://twitter.com/Ligne9_RATP/status/1339568418031321090
197,Ligne 9,@Ligne9_RATP,2020-12-17T12:52:36.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 17, 2020",[  Intervention service technique sur Pont de Sèvres] 13h45 Le trafic est interrompu entre les stations Pont de Sèvres et Porte de Saint-Cloud. La reprise du trafic est estimée vers 14h00  #Ligne9 #RATP,❌,,,,[],https://twitter.com/Ligne9_RATP/status/1339554085138259969
198,Ligne 9,@Ligne9_RATP,2020-12-15T14:13:36.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 15, 2020","[  Malaise voyageur] 15h04 Le trafic est interrompu entre les stations Porte de Montreuil et Mairie de Montreuil, en raison d'un malaise voyageur. La reprise du trafic est estimée vers 15h30  #Ligne9 #RATP",❌,,,1.0,[],https://twitter.com/Ligne9_RATP/status/1338849694060056578
199,Ligne 9,@Ligne9_RATP,2020-12-15T04:36:14.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 15, 2020","[Fin tardive de chantie] 05h33, le trafic est perturbé en direction de Pont de Sevres #Ligne9 #RATP",⚠,1.0,,,[],https://twitter.com/Ligne9_RATP/status/1338704393714233347
200,Ligne 9,@Ligne9_RATP,2020-12-14T18:54:27.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 14, 2020",[ Incident d'exploitation] 19:54 Le trafic est perturbé sur l'ensemble de la #ligne9 #RATP,⚠,1.0,,2.0,[],https://twitter.com/Ligne9_RATP/status/1338557984058773507
201,Ligne 9,@Ligne9_RATP,2020-12-14T18:06:00.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 14, 2020",[ Incident voyageur] 19:05 Une rame stationne à Michel Ange Molitor en direction de Pont de Sèvres sur la #ligne9 #RATP,⚠,1.0,,1.0,[],https://twitter.com/Ligne9_RATP/status/1338545792806760452
202,Ligne 9,@Ligne9_RATP,2020-12-14T18:00:55.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 14, 2020",[ Incident voyageur] 19:00 Une rame stationne à Michel Ange Auteuil en direction de Pont de Sèvres sur la #ligne9 #RATP,⚠,1.0,,,[],https://twitter.com/Ligne9_RATP/status/1338544514848477194
203,Ligne 9,@Ligne9_RATP,2020-12-04T06:11:23.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 4, 2020", panne de signalisation à Rue de la Pompe. 07h10. le trafic est perturbé en direction de Mairie de Montreuil. #ligne9 #RATP,⚠,1.0,,1.0,[],https://twitter.com/Ligne9_RATP/status/1334742073468182530
204,Ligne 9,@Ligne9_RATP,2020-12-03T12:11:04.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 3, 2020",[ Mesure de sécurité] 13:10 Le trafic est interrompu entre Oberkampf et Franklin D.Roosevelt sur la #ligne9 #RATP Reprise du trafic estimée vers 13h10,❌,2.0,1.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1334470203523076096
205,Ligne 9,@Ligne9_RATP,2020-12-03T11:44:36.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 3, 2020",[Personnes sur les voies à Bonne Nouvelle] 12:43 Le trafic est perturbé sur l'ensemble de la #ligne9 #RATP,⚠,1.0,1.0,,[],https://twitter.com/Ligne9_RATP/status/1334463543299747841
206,Ligne 9,@Ligne9_RATP,2020-12-02T23:16:11.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 3, 2020"," En raison d'un malaise voyageur, la rame stationne à la station Buzenval en direction de Mairie de Montreuil. #Ligne9 #RATP.",⚠,2.0,1.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1334275196144979974
207,Ligne 9,@Ligne9_RATP,2020-12-02T16:37:50.000Z,"Ligne 9
@Ligne9_RATP
·
Dec 2, 2020",[ Personnes sur les voies] 17h37 : Le trafic est interrompu entre Havre-Caumartin et Oberkampf. La reprise du trafic est estimée vers 18h15. #ligne9 #RATP,❌,1.0,1.0,,[],https://twitter.com/Ligne9_RATP/status/1334174948886269952
